"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45"
"212" 9.08864656031103 9.3205971339487 8.89082511978581 9.05408148336455 9.89649406132683 9.23657367770662 8.90829101963508 9.5909536761825 9.4358866406075 9.2913357914559 9.20823301546262 9.35629116378351 9.57986985042013 9.37546877079249 9.44131734544676 9.37070196737841 9.45029882561646 9.18054290217698 9.42238470051678 9.11174407981587 9.31398891723505 9.23110405421264 8.84975424600451 8.71329836235092 9.02614352194729 9.16533623653737 8.77278386083039 9.03940472752915 8.71374237750146 8.87052112323815 8.67251579424175 8.93310909810375 8.75551851548081 9.23419618713207 8.6933185040734 8.68239219974256 8.70357555878969 9.17022120359987 8.94446457056033 8.81680942462863 8.95550103977549 9.08186751936083 8.72908975362115 9.06009794566732 9.36309853275912
"213" 6.18571165488729 6.12962893807616 6.05505213218642 6.20543341987687 6.17964023131162 6.04068310097523 6.0554225670815 6.06206502737198 6.04048399106812 5.89986467551493 6.13939938903292 6.00955334744597 6.33744360521371 6.25970226583176 6.17583548403671 6.10606677979456 5.94427968276002 6.12590614044157 6.21374237006065 6.23552433429351 5.98953945854012 5.843966075607 6.24416046763761 6.02484687642303 6.27717482639966 6.14564138504666 6.04038829740926 6.19887888460992 5.91298695207773 5.96367752442254 6.13534195717738 5.92470181020846 6.23320119310916 6.2050572682815 6.22630408520086 6.05741652812645 6.08191439540369 6.17603097943646 6.12991446169441 6.13247420586653 6.23620493204801 6.1369539147177 6.32667676990803 6.11281622442087 5.89741424440742
"214" 6.82517309285811 6.22923670548488 5.76815997699769 7.49282772758683 6.70985868980668 6.38741104079271 7.26789237872912 7.6236898509273 7.66976333662598 7.65412133198084 6.56737311722735 7.06104878158218 6.65087896372312 7.14927377900626 6.95229392582062 7.03512777907029 6.57633839258344 6.76100600642058 7.01154423759406 6.90535548330208 6.70676830842621 7.16736671425815 7.04466741039126 7.00388289277329 6.75263174541899 6.48427912326656 7.22494565462672 6.31195822490045 6.94238859676298 6.91833654225703 8.43109679672826 7.30827883167445 6.61941861882125 6.67314258512502 7.1732406557006 6.95339280422409 7.05870899753337 6.7500705018239 6.59703787999874 6.87367232371845 7.26414947707498 7.07477832410679 6.80274714681919 6.74416784232516 7.43725847479302
"215" 5.98000332463432 5.86150693217136 5.78780901071286 5.65640226444813 5.88988215291076 5.6640114231849 5.87618799930571 5.85711159688316 5.9236896626882 5.73074850830653 5.67486122047766 5.639338882547 5.8496124605748 5.82519139004748 5.7402151874744 5.72938336425455 5.69683449017687 6.17685929984783 5.80362092899697 5.75753179860971 5.7478849269753 5.76338828664698 5.7448401136199 5.65490272802644 5.84669146484274 5.85611094486431 5.82909523572993 5.8545516306236 5.77262119762709 6.05311733386016 5.91131065577156 5.89535640152338 5.87554222395135 5.86942226234094 5.81844197979242 5.77053205178755 5.87637707786378 5.89734597461209 5.66710193194409 5.76120701030541 6.07380832164277 5.79827956003174 5.87304813640864 5.65962090695762 6.00409792931873
"216" 7.96886504625085 8.10432642334571 8.09398922281072 7.62722164905377 7.86012230052905 7.724336029136 8.10135481119619 8.2002060768647 7.85294282378467 7.54198169303413 7.88059240413676 7.82979187979611 7.55779613446886 7.76088288939161 7.80738358258237 7.72478063938115 7.67419300748443 7.56213713698396 7.75953667350529 7.50679238570311 7.41633012824454 7.52534820667936 7.8745603064229 7.58589332726114 7.56774853546096 7.77012978818042 7.63360906394824 8.05983605865699 7.47030247370459 7.37338401083935 7.54802619917637 7.74530503747937 7.59612482941612 7.78553631160253 7.64579159836284 7.38054466062616 7.69335549382545 7.42976022068456 7.66566940281233 7.75135544669955 7.47327139391173 7.64410253681817 7.85796570864613 7.73978036991805 7.89536640799535
"217" 8.91322021285344 8.64314659895737 8.70462200617294 8.78045991825317 8.68720542385267 8.87095516847202 9.00564597640926 8.71726862835306 9.00270083972431 8.60817662898517 8.48263001032297 8.43020608102375 8.68448209096731 8.42058568250793 8.72394724062864 8.35222491490515 8.15656533646484 8.32379782673772 8.29719226626077 8.65255710130908 8.87195853252373 8.74040027386857 8.57903696631099 8.55728628039742 8.32007245558754 8.26732863660719 8.49896731749761 8.63609250829659 8.48552440327121 8.5266406121391 8.54519956315877 8.93545697317447 8.84657680289048 8.87419416736051 8.60416436396257 8.5122863246655 8.56080279758625 8.56794670528591 9.43608968711151 8.58357242201565 8.63066990381148 8.60675423996133 8.71452884818079 8.72327000835728 8.68951909491881
"218" 6.08027589943722 6.12702449738422 6.2240556528457 6.00018134879543 6.14215462079024 5.9443677690948 5.89046822290849 6.04375822488521 6.03264253521556 6.00064125299178 6.10492852922567 6.05311356664511 6.07729457971502 5.87713627332231 6.1411833455553 5.91760302254184 6.27894489319313 6.07360793335474 6.34558436761692 6.11645445559392 6.24454341530383 5.9797908451346 5.9275064122353 6.00604554478091 6.1907586563266 6.1687991507938 6.08052830690418 6.1140711920363 6.1461086702212 6.2144830518753 5.85698572546173 5.98894225250344 6.78858849173376 6.02375319965792 6.10898734037509 6.12229360455759 6.03715553395179 6.05573520484229 6.11709691832798 5.93176289436406 6.09572307139795 6.14628268892869 6.12393899442202 6.10758936070502 6.12988500963344
"219" 5.96802474120509 5.73978495855915 6.11866747665275 6.25432487772145 6.1073702267199 5.93930082065579 6.07686653730693 6.06298110599491 5.87758187948382 6.08851645027373 6.19257851564559 5.7924793235703 6.00304784767881 5.8540497656731 5.92888737282471 6.04788657373036 5.99921033997195 6.07398633267646 5.97122174603396 5.89446543344949 6.02583183252897 6.16930301418334 5.93920187964349 5.82826270738556 6.15221862302096 5.99778521078246 5.94022360774399 6.4400137682574 5.83852911680292 6.02980094119286 6.04650105228553 5.85665989409577 6.24799764188669 6.04241542692031 5.88243327632808 6.02447841330576 5.97468405215144 6.02908614901488 5.89869186073026 5.88827344658208 5.90700370682866 6.04896851970136 5.85572436730532 5.95795322736576 6.05923376239877
"220" 8.96518650562973 8.91126368372643 8.97061794124658 8.90803982061547 9.77231889012966 9.49764241807694 10.0631897110816 10.2764836724273 9.20207014102606 9.6253870896647 9.87151121572786 8.98282986550989 9.02012681193066 8.76145434609315 9.10578683495654 9.04376967932936 10.0214062177663 9.04519378419337 10.1487366583462 9.92868212365423 9.69855521342029 10.3270573659099 9.17445986726571 9.07267450040256 9.09727712054872 8.57343773388335 9.28650521920918 9.39217422540796 9.58579891185667 9.15753648625797 9.48711940668064 10.2240613826391 8.97722598063183 9.55282822045317 9.93519037985339 9.42598667550244 9.15598306844742 9.44829504567339 9.50639697183956 9.00641819079629 9.34155246712837 10.1226371216513 9.53160664991138 9.48523070057329 9.73862367391475
"221" 9.08698113264595 9.41966417372343 9.43557239814613 9.36737926449272 9.68539878367094 8.93852144092227 9.36925599946897 9.96225035604041 9.18837458424812 9.20453910634328 9.32466290873167 9.28540583103202 9.50167164520319 8.91090703348022 9.20631848814971 9.36489889110584 9.1240197578799 9.13338902108509 9.64765473926971 8.8430680092981 8.85681583093188 9.09467328584139 9.26686311246122 8.83926013958023 8.55107768863999 8.87078973313277 9.17676613850391 9.10083260554586 8.668561364911 8.89561842176921 9.51809746950717 9.38266748738592 9.05869544190254 9.31101637941564 9.10670736146463 8.71149424094587 9.0915919726316 9.0180023188297 9.41535495962684 8.62532250727389 9.27437293215808 9.21597252061286 9.05274012192361 9.25752977884311 9.48513011233309
"222" 5.82522862246717 5.9255137624115 6.03848824710868 5.87815324828285 6.04343863681845 6.10009815123453 5.94857352429498 6.10040130862042 6.15303173455885 5.99875862214886 6.17063284402928 6.01536967012225 5.94442193410926 5.92097123580334 6.21267417000688 5.92719003799833 6.01955349652545 6.07411229148121 6.01999562386154 5.90586157569165 5.94318153907842 5.9063344105344 6.08212205279399 5.90935409923579 6.06385105351997 6.09177733199245 6.0120550433014 6.04921637434617 6.01756335253371 6.05738408256041 6.24759695938935 6.26526930720791 6.07748646212943 6.00511132971284 6.04370055086404 6.24122725174377 5.92648930091949 6.00426487665494 5.86833644569567 6.03309767768291 6.17321998993868 5.92613336311563 6.04722412304952 6.30554058975591 6.1241777957075
"223" 11.4418843455862 11.2735281793365 10.6048889217398 10.9106940852711 10.5245900158797 11.0094222848849 11.3549603326351 11.1326169593495 10.9140756156603 10.8409293206274 10.7673848845326 11.2337819878941 11.1092426283662 10.7979317609734 10.9550600334995 10.6755520985172 10.8303682999927 11.0405689375051 10.8994368590455 11.0877557532499 10.8375113761534 11.0095389221005 10.3570779043749 10.6700886950215 10.6918815340927 10.7790617583566 10.8565617684024 10.9159895903164 10.736783375428 10.4890137238618 10.8904468336418 10.9181676358635 10.9418970616062 11.0051105993949 10.6814503006065 10.6012380869738 10.7033731482715 11.0949665148798 11.1419001004921 10.3264814742642 10.8587759075351 10.8938458970569 10.8099687825975 11.244183163599 11.0988163349756
"224" 6.22657296707099 5.99746239738443 5.86171566660107 5.94083200281269 6.06463095107837 6.20736032600082 5.92523849183099 6.21325719897848 5.76534206806133 6.01836311243141 5.9279814378636 6.37299280150523 6.13248388786947 6.01336603921799 6.29230020860812 6.19845881386176 6.06110750835893 6.06816586455489 6.08728516353763 6.16961816176715 5.94540497420467 6.34321723252677 5.96951940050091 5.93441875258604 5.8446029389881 5.96191376363919 5.89041488581485 6.06158112874963 6.02842322197355 6.53995088185542 6.18302625696302 5.83709123472426 5.88887536777014 6.02792546964234 5.82997118059517 6.067114714795 6.07270772127261 5.95610782685521 6.07494975493743 5.99473421886092 6.05684542177392 6.12889250258452 5.7954275135374 6.05051851155114 6.09958184880173
"225" 5.93737247404235 6.07550802404643 6.21050371133517 6.22655095237553 6.0345842825544 6.37248800069051 5.96743443364764 6.35792445928151 6.0057981830948 6.07321507558397 6.06030037088669 6.00831375664513 6.22760948274336 6.15252737446266 6.1838383035351 6.30175763224159 6.17146195398618 6.11946357898927 6.00986978726189 6.22759285492515 6.22304165919225 5.98162624633273 5.90756215812431 6.05607498822687 6.22974785613086 6.2572712321146 6.06509807005441 6.14754786162082 6.1526328623889 6.29309659868085 6.29996396451595 6.16428500681739 6.17085884679757 6.24766669170862 6.08925050314834 6.25224474296422 6.2537284958215 6.15772293004688 6.2194809202604 6.21116190708711 6.17165517232468 6.27980765431591 6.07918995251369 6.05738813553531 6.22292982405377
"226" 5.89315372428023 6.04356284894309 6.23763460299628 6.13908096060521 5.97153736782763 6.00384637281789 5.99563754468231 5.87924746462014 5.77112171084028 5.9478087085649 5.98135531770923 5.97669091425171 6.16804254587815 5.88798347748612 5.85584822245373 6.14767604278349 5.82309174750184 5.80435075053125 6.1147208015625 6.09816779849572 5.93019561702611 5.85036571647234 6.04046249897181 5.9630385950327 5.8594732810809 5.86790180860796 6.00244104975497 5.9411116980167 5.91923346475186 5.99506186694275 6.08860168688871 6.02402631708926 6.21379546371217 5.83320726152257 5.82832779620355 5.9156180335382 6.12895653498181 6.08141141233435 5.99535216667948 6.04541144331282 5.79563961388334 6.05900426000706 6.12097513649566 5.84586673697285 5.72162711632415
"227" 5.9358106002797 6.06620721508378 6.05285001976059 5.91965538339622 6.03289989783986 6.03864427280475 5.79235205023606 5.97280902419108 6.20088989189883 6.21878876217494 6.10166271594495 5.95222864128142 5.91043970411475 5.89684983068513 5.99339350459323 5.80027486982547 6.14114095127261 5.9710118296866 5.94789656318466 5.73447238872248 6.23388460294588 5.97612867883268 6.11103501789063 5.94170786631256 5.84275445486909 5.84875581115952 6.22947570155944 6.05149090440617 5.91423361579363 5.99478307088572 5.85650721710945 5.90034032479938 6.10766562633323 6.01629813352176 6.10780415891259 5.90934386950273 6.29563160465788 5.86670512794711 5.88553166565903 6.14018472848287 5.86813589583948 6.03289833614097 6.04054823131595 6.15775687576758 6.04173580282552
"228" 8.24651888375846 7.90985021594514 7.92192242373136 8.1703729709284 8.36582797953636 8.04669704062398 8.49526170964825 8.38847629933215 8.28592569815176 8.29392099004669 8.14733077667631 8.23577550660021 8.0607386197014 8.30961954556057 8.20248655971338 7.8426590184781 8.24320953479366 7.87510474492896 7.93659058270929 8.41887296441568 8.18346255036598 8.33393763434285 8.06870427789923 7.99768827600009 7.91985323462044 7.59087265482564 8.5163268816919 7.85058434849972 8.09580350338611 8.05125223272713 8.20434686805072 8.47716943341492 7.83804967935115 8.32780635120522 8.01352013175032 7.63877310990424 8.07937192786406 7.65376891803633 8.66998435183893 7.94008829883476 8.303285658858 8.30011617256775 7.83482927994249 8.36689463013787 8.57022940944505
"229" 8.9143668898523 8.45226324312908 8.38349085690647 8.67111717082895 8.58811231797246 8.42179166226831 8.67583694103532 8.94625411325229 8.65970340575278 8.89786139747904 8.52850960664153 8.71643580595448 8.63007181287856 8.50776183526452 8.54442664800733 8.63202786364922 8.9137496341353 8.31876189165379 8.86598013968383 8.64071640949131 8.87930787992506 8.64623373690147 8.56124089098307 8.705725215436 8.50339637265803 8.23516383482943 8.77846724458363 8.50457041461643 8.68744053309402 8.51134874311415 8.77038473466643 8.55129859797395 8.45863166191734 8.44842757765733 8.27503628215257 8.43562379614974 8.15576475987874 8.63541927013027 8.44423007456344 8.30079271845299 8.38114322611917 8.58282198954054 8.7991617994728 8.6255522151618 8.64505774543297
"230" 6.00969929910001 5.91428892000622 5.98409424230539 5.73834698808917 6.02678460741227 5.90621563641182 6.03940710892912 5.92833655221722 6.08391686779283 6.05463537939879 5.84597679062802 5.95917800500853 5.99730555380887 5.82439278640779 6.02629499989275 5.80659630183887 5.95532490217741 6.06183880720145 5.85534334628644 5.96526965940102 5.72764922584201 5.75725043837287 6.01903395273454 6.09255021034911 6.2210722193705 5.86533145196519 6.23069349077513 5.73176976314917 6.05036105851899 6.16600880578045 6.12433769065423 5.80759172197247 6.13844845155444 6.29237082708356 6.00801038878496 6.22186291406687 5.9860835108798 5.68222934068274 6.09610528807479 5.89471196220422 5.79699896812103 5.97573086412367 5.97104384401073 6.03782210239194 6.05973522427125
"231" 10.0589718852996 10.4849142645488 10.5753940633068 10.477572092856 10.0994250223259 9.98568373644819 10.5045695256264 10.592606503729 10.5520414956953 10.6899925554057 10.3390175761911 10.5465579938378 10.4068837214061 10.1317628814999 10.5674109941663 10.2017417186134 10.2201590941671 10.3713501698162 10.5211593090292 10.3672448272079 10.2662293955606 10.4612401168723 10.5986800449254 10.5624730009377 10.2493380494323 9.87753856401058 10.0844691189674 10.408568398682 10.5167421754743 10.4868771566904 10.3034960625566 10.7137916251346 10.1734981271734 10.3917064007042 10.7853077579213 10.4654622804242 11.0045740186758 10.3261055998175 10.7764373632808 10.0038940090658 10.3919016662315 10.6498927604382 9.94828969540005 10.4797656057467 10.3776190382877
"232" 5.95254077894386 6.0221802406509 5.87696977475689 6.00052729859557 6.36897396946071 5.99145901230362 5.94287485961033 5.92312528571841 5.97153260500167 6.03429808239589 5.89605394725363 5.88079541835277 5.82543558305025 6.32210859515321 6.03985745483147 6.13796565683538 6.00581776672799 6.01336788984932 6.1834115462649 6.10940682999519 6.40999336408581 6.05320266578161 6.41716757430331 5.78078644483093 5.92397417926884 5.90360929499058 6.35431935693349 5.96565411825338 5.66596352683262 5.92366645661626 6.03987825799379 5.99102263265221 5.92869415444886 5.93266462917847 5.77439496704861 5.71935240822604 6.31654350966469 6.01492329839138 5.97448962227327 5.89209575706902 6.02546490654818 5.99135814222998 5.80923437346746 5.95428597654446 6.17166661160607
"233" 10.9324049726329 11.0164349989913 10.995199190654 11.1109463696835 11.0000422236008 10.792039236241 11.2120238843601 11.0282267024754 10.9838758133083 11.3439555964116 11.0082119304455 10.9257509452183 11.1365879313028 10.6408928345512 10.8477582955013 10.1880724973567 10.852490654604 11.0548254502229 11.0866913969058 10.8922795286607 11.0119923458783 11.3853654900017 10.9103562815656 11.0185598656319 10.821768196158 10.7467251811693 10.7498339302391 10.9049049077843 10.8396983328801 11.1377514731702 11.0152284378232 11.5594848079009 10.9307944719097 11.3292597049255 11.2218981382099 10.958200798036 11.1282281129614 11.0916201637099 11.5732641017328 10.9497812759451 11.2006498123482 11.2419124918284 11.0621064795106 11.5893621515566 11.2192929987367
"234" 11.5198008510676 12.6117683871639 12.192832568663 12.1876711740395 12.5346706335512 10.9564488636841 11.522734527553 11.9172831475956 12.379594736534 12.4850196728936 11.9056006740944 12.4627147098962 12.0895509044519 11.7941313800509 12.0269230129112 10.687551173768 11.4889395214226 11.8799767798487 11.5792559294057 11.4030744584251 11.7504221165148 11.5024332823141 11.4623749508149 11.1859980892516 10.7055733364368 11.053332211583 10.9562509905184 10.7536867404171 11.0121825598149 11.4956320227993 11.3811423019875 11.7513275294308 11.221847868154 11.384040683158 11.7898518832747 11.0824994175302 11.3730743430877 11.1197486585303 12.2010066740764 11.9268311524222 11.1533121369485 11.3476417900584 10.9117859916858 11.7570347871705 11.3620909265362
"235" 7.4147426790497 6.69924993137216 7.31043575627753 7.03027721369592 7.03710300420542 7.09516884209458 7.69826266181496 7.16527855534683 7.15298226261442 7.06774717044984 7.10028063977835 7.20258606349964 6.91637841842136 6.94368463605296 6.93564419084093 7.31502992662735 6.93143110996054 7.19785216038784 7.07199658543327 7.15630618341886 7.54847646709415 7.79536923398195 7.27685525712878 7.15843018722991 6.94685758632341 7.27275170027426 7.45277409029496 7.45496773111849 7.16272543638299 7.05694691080343 7.30745930211526 7.67059582522015 7.27786299114346 7.48038233864861 7.09052343277646 6.87267923531793 7.3298019628826 7.27105345205756 7.65782030003034 7.01895301069181 7.19280073937751 7.43286968651179 7.41318982312844 7.56875426272348 7.3561332405823
"236" 9.19864633663446 8.81057691879511 8.82693881207354 9.08437032304884 9.14960089203106 8.68662003991667 9.26273216289768 9.31850322596036 8.94214640695262 9.01091519382539 9.0229972288493 9.19495724067288 9.17660549579783 8.93869073045503 9.03065768049061 8.99976424111071 9.02134027538439 8.89707794079819 9.10101816964995 9.09271327296486 9.27165267973109 9.08933384235935 9.28377924286554 8.75465923282023 9.13189329574108 8.78184712243936 8.96540974203709 9.14547749835267 8.89494175709026 9.122255873485 9.08408648907495 9.15023681009801 9.10273067414765 9.00615510088531 9.23987561692914 8.64618625000071 8.76003219133244 9.14281168609864 9.36412849898842 9.14917801832902 9.11486221091326 9.08938654148636 8.91453502174059 8.9594897612786 9.28690755006343
"237" 6.35476513478401 6.4533820598484 5.97208176858194 6.06732803141744 5.92748666132266 5.95438592549969 6.04292985550707 6.04426654111076 5.96299934648611 6.066377092333 5.9874549677672 6.0731513619006 5.78580186863004 6.01202116835391 6.25214499030401 5.85618699808992 6.04481129363016 5.90513550156905 5.71174278456253 6.05280316946254 5.66419588008469 5.97788982610199 6.10141181804103 6.01171879491927 6.09170712807996 5.91819637574064 6.140406267181 5.89313913632646 5.94534693344823 6.13512422470632 6.13954415725032 6.30213846305346 6.1077547043643 6.03931858509885 6.17074503206096 6.20028182091435 6.22891871541238 5.87266642284874 6.23783331066523 5.939184550497 5.80035321071024 6.0482819013909 5.94534359452133 5.89936448452532 6.00468776754924
"238" 6.10136334248559 6.33751117903537 6.28069620093416 6.04575859762629 6.04384809061985 6.12765692940144 6.32107734272482 6.0377996702709 5.95922699267781 5.86332989355862 6.27446366395803 6.12959857490477 6.23435318121587 6.32617688953387 6.06603245690363 6.04890263153914 5.975826567487 6.13167062024709 6.06727629644476 6.11442993251698 6.10651886254856 6.31178270483992 6.19965485086626 6.20293243593225 6.42383081719195 6.07246865028809 6.00085356179256 6.11403756440856 5.92755560916824 6.23279278616458 6.1943247132731 6.26709960534671 6.33246989079688 6.04395754111191 6.07200857665619 6.26236745363889 6.19548874399561 6.13747394592639 6.03230773242048 6.24542665142691 6.24362455594374 6.24106353672211 6.1748260843674 6.17314058377809 5.95567006082657
"239" 8.84647351183938 8.82376899687176 8.77876867066875 8.93769280888394 8.6087286703297 8.41392398071002 8.56647978462637 8.99156352966676 8.68083908505362 9.05068884060849 8.78678863306698 8.85210637003777 8.49782620461671 9.05551998360415 8.87130207106863 8.83877258018889 8.66163214937874 8.54047598927609 8.39269485780963 8.45396628618841 8.84525902304715 8.94949156579363 8.50398109242681 8.12748949830875 8.51922567377434 8.52174823469698 8.63099715342073 8.79947817146097 8.52327009822738 8.68660779700521 8.63878113897574 8.73084138703737 8.43952271214457 8.71383691853826 8.20125574263288 8.00298620440955 8.64826820819606 8.50511778184371 8.82809172277854 8.57949083639786 8.29757560943973 8.32519792638282 8.27748777643751 8.67878698974715 8.37838150994674
"240" 6.12276681123711 6.0231384483099 6.4462997043576 6.30573418022855 6.27793299269029 5.86681363965025 5.90269437271686 6.14761481005962 6.08243049848781 6.19094880550049 6.1537830052642 6.12798093330929 6.20166105045013 6.14505089017477 6.252562035221 6.01417612186308 6.02418117623269 6.09940979266223 6.13045760118927 5.95896542714326 6.16230918282919 6.1447541787541 6.18821330408378 6.00195357852443 6.29134667982133 6.19678073126737 6.22277990942974 6.20793132212648 6.4375367716286 6.17454889102048 6.22280379077236 6.12232927072384 6.08079275719106 6.38528819161692 5.95988285239433 6.14462654733485 5.98998666906309 5.92773079302181 5.94422401835713 6.14501921585284 6.13805980730028 6.19892449015269 6.07437195087441 6.17779626997291 6.0095819402482
"241" 5.99974939574014 5.95949308302813 5.81026933508103 6.55671331871418 5.79923897463083 5.95944173984521 5.97712827865312 6.28504508664537 6.71403023739134 5.9371498734121 6.12560902941258 6.16685095341893 6.63367001356493 6.05040107258841 6.62774487349992 5.90319650416625 6.17254314732196 7.07456910432272 7.59409853730533 6.07310096670852 6.02459071935349 6.19403084764765 7.53044229356718 6.83318633732374 6.52056136292418 5.76744886216288 5.83693889756812 6.0681894846956 6.27596975131543 6.06696483145366 5.68763164301174 7.71071193497785 5.73489010575581 6.03200802218078 6.97727430381902 6.07134888165902 6.58571207508953 6.37318088544288 7.22353291719124 6.15022947633092 5.9329170257831 6.24002242367735 5.78266494775642 6.04426808063379 6.95298082904645
"242" 5.84416707868165 5.8678749540413 5.93788504160513 5.99909407630418 6.12321890583515 6.11546435881834 5.96627229250656 5.88166411456201 5.98574194502786 6.01172710267471 5.93022742105157 6.03144390547439 5.65933513248351 5.77740562314389 5.80040405237559 5.84064799439064 6.06596240995092 5.81666580336933 5.87623352154387 6.12897130794858 5.81694937210516 5.80140960133513 6.05077559488397 5.9931508628422 5.8262202372648 5.73371086111866 6.04155222186489 5.90623638066822 5.82586720614092 5.90633520794384 6.09579444186373 5.96811674945588 5.87799384384805 5.84669027679271 5.78710985981179 6.03966164456596 5.91911579024942 5.70771872367017 5.7942991173555 5.72115624374034 5.84970788166647 6.01353567731693 5.9088611150123 5.96227818779233 5.85614279268547
"243" 6.84984323094385 7.0423448260921 6.82846280204726 7.15981769704242 7.51217238957307 6.72227019292047 6.81415048237584 7.38680724937831 6.8380720266651 7.34612153497281 6.66247268107628 7.02469623741534 6.7969577408201 6.91757094666592 6.93095833884253 6.55286178082396 6.81243171588316 7.11368079581525 6.97895096531229 6.721388643572 6.52985590328451 6.71994762309328 6.45258835250553 6.78019074574217 6.52997915574615 6.61980495550053 6.54216987058166 6.48855606847181 6.98825523687724 6.61165360623776 6.69802704797615 6.83297495550394 6.64910700032542 6.8655836277188 6.47718219136026 6.79555714733642 6.6406350517901 6.4390124905293 6.94180925372699 6.86509572398542 6.8858305542895 6.69473133184882 6.86495696525773 6.90481396669542 6.77971768313077
"244" 8.13999680306977 7.35984543071108 7.36255425204811 7.92097411188799 7.46736582845223 7.11779832737309 7.53865466123026 7.22769976324275 7.04123807260296 7.14901167329916 7.63788864019404 7.79628827119375 8.35641056936023 7.28737185153847 7.49124337313994 7.01925104944361 7.49695071271488 7.25791363445867 7.74628935115725 6.72390432455419 6.9324615334788 6.96289452492414 6.79561269454568 7.37881506293079 6.93283058663954 7.27281787880888 7.00011599767273 6.87932635751266 7.61638307617917 7.26082286900023 7.66015255755245 7.13752814050123 8.03997281336684 7.64519006482492 7.26167541683277 7.5832523236933 7.25134410262669 6.92605134836753 7.84442209628171 7.28739261725145 7.50780409469068 7.08142663104594 7.38212516041423 7.13616998934398 6.76469974026182
"245" 6.10101344110334 6.19858661665918 6.38303513793016 6.18020308793442 6.11740950771523 6.05958609221235 5.94006506960139 6.07040483470365 5.87776547860646 6.36633233216891 6.32119333768732 6.26966243968204 6.07397672722353 6.0247077566148 6.14207579149401 5.95972091324444 6.12057476112824 6.17681281559589 5.9721122994454 6.13438718855113 5.67002659113479 6.12854589439446 5.99557358915011 5.9059856966332 6.06587212307815 5.85291444048101 6.05288158271424 6.27524064803911 6.06539580134008 6.07444984205284 6.07526946026809 5.90772180530394 6.10296418272718 6.03157575181319 6.13050596354356 6.13629487002994 6.35392973444974 5.98875230683738 6.09906698902278 6.13694450500377 6.11144788707074 6.07315768117511 6.06762655048753 5.8164122861411 5.99915795925127
"246" 7.1271291454806 7.39886641666253 7.22448168688599 6.97658440759251 7.08007384192001 7.36868435708473 7.39584933346929 7.35925281286888 7.03605016139013 7.27530966739616 7.36540528801802 7.17352320674626 7.54506029418476 7.3509048537544 7.18977319371451 7.60265358176337 7.1909959054981 7.11565318531538 7.42978229718834 7.35475860158563 7.16477575245344 7.3837045897622 7.17015804558965 7.16812844703965 7.1723517646475 7.32384747183297 6.95215757793798 7.16916949839768 7.09139073290757 7.22294116899473 7.08198795899066 7.3446003141378 6.99707824950978 7.22767710779144 7.31789189986744 6.88900414215177 6.93498599614154 6.77048845464187 7.3046801569244 7.03151677708815 7.36429170635987 7.55924040578103 7.01754348089867 7.5714004943791 7.51259948052815
"247" 6.43009082606424 6.65115991409104 6.53996139596982 6.44395398642573 6.50353058124137 6.70888831865077 6.74124858161795 6.55898044946097 6.63164694673882 6.45006001100947 6.68048851159889 6.59326468775375 6.5189676348128 6.73627403987875 6.68019295173089 6.4672330540592 6.48056720411028 6.7263553214025 6.46266416361589 6.50590987945005 6.54895168033538 6.37336669415229 6.29769909292574 6.4977797208858 6.47374901720977 6.47628609838256 6.33244796187414 6.56366447708836 6.30179961686507 6.38926922643814 6.56496451936212 6.64593753385363 6.34192772960747 6.48117487765102 6.65330052889906 6.19762385275145 6.43547996644259 6.29693119124487 6.50710925747985 6.60007105557241 6.69370974696077 6.79357121892536 6.62657021394823 6.64830769751646 6.90965749577658
"248" 8.94979971297789 8.45324349481709 8.75946503273492 8.79344501324111 8.79098542731717 8.34278430365171 8.81262945850708 9.34531635728606 8.50008303211559 8.90613560367542 8.7632245493942 8.66975909319769 8.73250598188577 8.70584451896463 8.88533703129085 8.74426523294837 8.5512121436722 8.40505828639043 9.14037500588952 8.82937903905422 8.88392976562498 8.87617585244597 8.6034334521772 8.55163028769608 8.29219132037305 8.31748831298322 8.96095065107684 8.82278276807347 8.43359664224776 8.7939468378548 8.42438693008799 9.05634248387083 8.75121781237057 8.98526516874828 8.69346380730051 8.39803362013137 8.7607147198681 8.65493627845822 9.09422141180049 8.56676877605132 8.55952688230705 8.84629697016343 8.77760221487832 9.0857107495369 9.14046848651129
"249" 5.98010589526467 6.02420843544638 6.23115381964184 6.29501344959254 6.08578399077529 5.97259145902951 6.05770593042963 6.15689767764702 6.06221399323226 6.01712797415934 6.05939070103895 6.18150878096922 6.32245472484176 6.18685580020116 5.9783000021415 6.16694872294234 6.08514316057669 6.06146603444356 6.19516129180256 6.08221131314747 6.06654195661953 5.94734682041595 6.04169860731814 5.9598621391885 6.06017357803178 6.01759413085708 5.86590356849286 6.12493412932755 6.18132365374465 5.94944036983373 5.97442285263507 6.03492740683664 5.96254739148156 5.90331186626532 5.88033972717735 6.18430624660314 6.20729462534017 6.05418233648775 6.1349873300545 6.19408899883142 5.97134573202907 5.94093025203051 6.16953022069794 6.04934808166909 5.77695811005803
